          16
       0.56433179328011809E+01       0.36354475280756051E+01       0.18449159937838739E+01
       0.36010736213106947E-05
       0.79924711100802406E-21       0.10038571825476912E-21       0.54511848602098081E-21      -0.11329065669526267E-19      -0.42351647362715017E-21      -0.26469779601696886E-22      -0.65170684717954722E-21       0.65291934532353364E-23      -0.13268090116449936E-21       0.00000000000000000E+00       0.30274810419440813E-21       0.14426029882924803E-20       0.65260349803885763E-21       0.12467506107088616E-21       0.16849281336793040E-21      -0.20679515313825692E-21       0.79409338805090657E-22       0.23533288427133637E-21      -0.14909607423841545E-21       0.44775997415834301E-23       0.34219751082979842E-22       0.24670661769394050E-21      -0.55421101041052854E-22       0.10436692884946404E-22      -0.10028918692351904E-21       0.13589046695436881E-21      -0.48911092685032493E-22       0.64209895049428773E-22       0.51905583437702487E-22       0.77548182426846345E-24      -0.23447339191610549E-21       0.52813139510166673E-22      -0.45461814154171723E-22       0.29659594838854499E-21       0.67365136721921084E-22       0.15636298516666451E-21      -0.62295424295766004E-21      -0.11534807459853226E-21      -0.17730099442191303E-21       0.64755155707117537E-21       0.12670726773693136E-21       0.24778744548651467E-21      -0.85808679442439373E-22       0.43111134874357943E-22      -0.25639287035519378E-21       0.65329173815789589E-21       0.34806209212582868E-22       0.24441248396381297E-21
       0.10038571825476912E-21       0.72324504546831297E-21       0.89052374510512305E-22      -0.42351647362715017E-21       0.29116757561866574E-21       0.65645053412208276E-20       0.65291934532353364E-23      -0.16410164753801022E-21       0.46314844160867033E-22       0.30274810419440813E-21      -0.11911400820763599E-20       0.33583532869652924E-21       0.12467506107088616E-21       0.58117354408806268E-21       0.82251156573607797E-22       0.79409338805090657E-22      -0.36313228891077915E-21      -0.11994118882018901E-22       0.44775997415834301E-23      -0.51420907297534697E-22      -0.56686509663674258E-22      -0.55421101041052854E-22       0.80029724264505428E-22      -0.99675263812639835E-22       0.13589046695436881E-21      -0.44018287050038656E-22       0.12212990548983006E-21       0.51905583437702487E-22       0.22884468634162356E-21       0.54593920428499827E-22       0.52813139510166673E-22      -0.24693603106695326E-21      -0.33352584688862972E-22       0.67365136721921084E-22       0.28620772311761536E-21       0.68925793893261367E-22      -0.11534807459853226E-21      -0.59530993150962321E-21      -0.17258549947486391E-21       0.12670726773693136E-21       0.65773783395036841E-21       0.16555325257781275E-21       0.43111134874357943E-22       0.13464303173861197E-22       0.74660320425013265E-22       0.34806209212582868E-22       0.28028336509763108E-21       0.33709629445453244E-22
       0.54511848602098081E-21       0.89052374510512305E-22       0.64127176988173470E-21      -0.26469779601696886E-22       0.65645053412208276E-20       0.79144641009073688E-20      -0.13268090116449936E-21       0.46314844160867033E-22       0.14486646712188454E-21       0.14426029882924803E-20       0.33583532869652924E-21       0.13367238698856927E-20       0.16849281336793040E-21       0.82251156573607797E-22       0.74876001307387931E-21       0.23533288427133637E-21      -0.11994118882018901E-22      -0.35072457972248373E-21       0.34219751082979842E-22      -0.56686509663674258E-22       0.28227861520798848E-21       0.10436692884946404E-22      -0.99675263812639835E-22       0.52939559203393771E-22      -0.48911092685032493E-22       0.12212990548983006E-21      -0.18364378950957550E-21       0.77548182426846345E-24       0.54593920428499827E-22       0.48363247087929501E-21      -0.45461814154171723E-22      -0.33352584688862972E-22      -0.64628978351960522E-21       0.15636298516666451E-21       0.68925793893261367E-22       0.66405801081815639E-21      -0.17730099442191303E-21      -0.17258549947486391E-21      -0.86854610552921463E-21       0.24778744548651467E-21       0.16555325257781275E-21       0.12618607932753759E-20      -0.25639287035519378E-21       0.74660320425013265E-22      -0.21507988396085834E-21       0.24441248396381297E-21       0.33709629445453244E-22       0.58890735969800671E-21
       0.95297612369094672E-19       0.22314529681054991E-19       0.30109442959383398E-18      -0.98902461448238453E-06       0.10287076458810061E-06      -0.40773341148415185E-06      -0.13817173414856203E-18      -0.28168899860553869E-19       0.92916899243682472E-18       0.14959925816429919E-06      -0.47170806717932610E-07       0.30876706224309958E-06      -0.40129104660575523E-18       0.45277162642187382E-20       0.27849411971440668E-17       0.52435162028020007E-10       0.18450171689230353E-07      -0.29296316012049602E-08      -0.89833045471407861E-17      -0.18587021232694478E-17       0.29457012014128376E-17      -0.19384697540373145E-08      -0.32787038208139940E-08       0.75199781596327624E-08      -0.28017768671592568E-16      -0.43973292508112253E-17      -0.32396109768087717E-16       0.25177690095560567E-08       0.60616333888998782E-09      -0.53075163285798364E-09      -0.10535286310578276E-15      -0.22004203053505433E-16      -0.23178679558635119E-15      -0.47916940372265658E-09      -0.13205364743580015E-09      -0.20956918212253405E-09      -0.32895273060484909E-15      -0.76248724932177525E-16      -0.13900147512058274E-14       0.11778137353284260E-09       0.23791344788219200E-10      -0.24035312992307857E-10       0.10557143684571624E-14       0.16554374356455166E-15      -0.47266778500490034E-14      -0.20873907170364123E-10      -0.37981078958885334E-11      -0.26330386379955932E-10
       0.22314529681054991E-19       0.25851349002714125E-20       0.69066429137679586E-19       0.10287076458810061E-06       0.11515229928018415E-05       0.26846287396682379E-06      -0.28168899860553869E-19      -0.45596289164848410E-19       0.19609749284798570E-18      -0.47170806717932610E-07      -0.18234942993387699E-06      -0.18946696751642002E-07       0.45277162642187382E-20      -0.20169820675978581E-18       0.57875513212545402E-18       0.18450171689230353E-07       0.51166643567142860E-09      -0.16689128958291108E-07      -0.18587021232694478E-17      -0.13412472020522753E-17       0.43243623561043188E-18      -0.32787038208139940E-08       0.10530644663405269E-08       0.16137129325410926E-09      -0.43973292508112253E-17      -0.35496627611597885E-17      -0.73981868251768399E-17       0.60616333888998782E-09       0.24182352213982625E-09       0.14678356220181218E-09      -0.22004203053505433E-16      -0.55424616251694649E-17      -0.45667559468498118E-16      -0.13205364743580015E-09      -0.48577019228478808E-10      -0.40693680916703684E-10      -0.76248724932177525E-16       0.24675903440067976E-16      -0.26995971639338731E-15       0.23791344788219200E-10       0.14523983104101480E-10       0.91419235086602392E-11       0.16554374356455166E-15       0.35067976958286500E-15      -0.77923691429825476E-15      -0.37981078958885334E-11       0.91645015869001003E-12      -0.51728156047950409E-11
       0.30109442959383398E-18       0.69066429137679586E-19       0.15801534306372454E-19      -0.40773341148415185E-06       0.26846287396682379E-06       0.55419661427084908E-06       0.92916899243682472E-18       0.19609749284798570E-18       0.14606857057825150E-17       0.30876706224309958E-06      -0.18946696751642002E-07       0.24790978669203737E-06       0.27849411971440668E-17       0.57875513212545402E-18       0.91328792584546628E-17      -0.29296316012049602E-08      -0.16689128958291108E-07      -0.91039523048148129E-08       0.29457012014128376E-17       0.43243623561043188E-18       0.41169486419891974E-16       0.75199781596327624E-08       0.16137129325410926E-09      -0.64426963520952445E-08      -0.32396109768087717E-16      -0.73981868251768399E-17       0.12755256320100251E-15      -0.53075163285798364E-09       0.14678356220181218E-09      -0.35294954701056534E-08      -0.23178679558635119E-15      -0.45667559468498118E-16       0.22392558415028053E-15      -0.20956918212253405E-09      -0.40693680916703684E-10      -0.51690689333422528E-09      -0.13900147512058274E-14      -0.26995971639338731E-15      -0.71188400201089412E-15      -0.24035312992307857E-10       0.91419235086602392E-11      -0.11038364600322537E-09      -0.47266778500490034E-14      -0.77923691429825476E-15      -0.91378657490245643E-14      -0.26330386379955932E-10      -0.51728156047950409E-11      -0.39605079095589582E-11
       0.42645845779796865E-21      -0.26455239317491852E-25       0.85135787401173092E-22      -0.81526921173226408E-20      -0.76762360844920968E-21       0.26469779601696886E-22       0.11122186505857048E-21      -0.54577764557160900E-22      -0.19530025068061084E-22       0.49630836753181660E-21      -0.11911400820763599E-21       0.14161332086907834E-20      -0.66494173698039566E-21      -0.12259236730690682E-21      -0.14909688203198240E-21      -0.96780131668704238E-21       0.34741585727227162E-22      -0.29116757561866574E-21       0.83892593101642711E-21       0.73099663253672982E-22       0.10941967761071325E-21      -0.12478019540362422E-20      -0.10960143116327617E-21      -0.34348674936264474E-21      -0.53309851774481962E-21       0.27881196911543836E-22      -0.12380728883159408E-21       0.29488988837515437E-21      -0.79099146075383271E-23       0.11353053907290305E-21       0.40169312262252849E-21       0.14992830356076190E-21       0.18406061099011980E-21       0.28744526286217712E-21      -0.16931353163194785E-23       0.85328850063673261E-22      -0.28776999587608954E-21       0.53528238765305899E-22      -0.44304245972737652E-22       0.26638123781048498E-21       0.62418208917941844E-23      -0.81651773746933630E-22       0.24970514741444523E-22      -0.13512972736269712E-22      -0.40867892138948024E-22       0.60902788186350555E-21       0.20579591249594433E-21       0.19228960405660192E-21
      -0.26455239317491852E-25       0.20253323427904816E-21       0.97575000538579413E-22      -0.76762360844920968E-21      -0.27131524091739308E-21       0.62203982063987681E-21      -0.54577764557160900E-22      -0.10007916059611299E-21      -0.95429904721553471E-22      -0.11911400820763599E-21      -0.85695911460493667E-21       0.27131524091739308E-21      -0.12259236730690682E-21      -0.54576633646167175E-21      -0.10836348752193094E-21       0.34741585727227162E-22      -0.43178827975268045E-21      -0.82924856408441024E-22       0.73099663253672982E-22       0.67115043833594504E-21       0.75924921254067722E-22      -0.10960143116327617E-21      -0.10418339815105384E-20      -0.17432831409555058E-21       0.27881196911543836E-22      -0.42198328143708606E-21      -0.75087643221927866E-22      -0.79099146075383271E-23      -0.17138148316333042E-22      -0.44771150654432623E-22       0.14992830356076190E-21       0.13448793537375827E-21       0.94497307048513949E-22      -0.16931353163194785E-23       0.19934406527674410E-21       0.84333648389195400E-23       0.53528238765305899E-22      -0.35742765074100427E-21       0.47422733037933905E-22       0.62418208917941844E-23       0.32500443255091303E-21      -0.31319772177642567E-22      -0.13512972736269712E-22       0.68746463721399284E-22      -0.10802542591416390E-21       0.20579591249594433E-21       0.69384297521860096E-21       0.17528191440133071E-21
       0.85135787401173092E-22       0.97575000538579413E-22       0.85173753698819568E-22       0.26469779601696886E-22       0.62203982063987681E-21       0.85265777541966093E-20      -0.19530025068061084E-22      -0.95429904721553471E-22      -0.99293985249041174E-22       0.14161332086907834E-20       0.27131524091739308E-21       0.37057691442375640E-21      -0.14909688203198240E-21      -0.10836348752193094E-21      -0.45347269026378736E-21      -0.29116757561866574E-21      -0.82924856408441024E-22      -0.13234889800848443E-20       0.10941967761071325E-21       0.75924921254067722E-22       0.47818471106380906E-21      -0.34348674936264474E-21      -0.17432831409555058E-21      -0.13565762045869654E-20      -0.12380728883159408E-21      -0.75087643221927866E-22      -0.39654909318821435E-21       0.11353053907290305E-21      -0.44771150654432623E-22      -0.81167097606765841E-22       0.18406061099011980E-21       0.94497307048513949E-22      -0.19189943976376685E-22       0.85328850063673261E-22       0.84333648389195400E-23       0.29001727757933419E-21      -0.44304245972737652E-22       0.47422733037933905E-22      -0.14774867456874900E-21      -0.81651773746933630E-22      -0.31319772177642567E-22       0.14791992680494162E-21      -0.40867892138948024E-22      -0.10802542591416390E-21      -0.40438145961332583E-22       0.19228960405660192E-21       0.17528191440133071E-21       0.99212236540066206E-21
       0.34346752387575142E-19      -0.39545271536947647E-20       0.13252148229626894E-18       0.83433581886844389E-07      -0.44666241685317124E-07       0.60699370126887863E-07      -0.97137502773895556E-19       0.14588228772715871E-20       0.35307049221245896E-18      -0.35064578532528179E-07       0.12210070694684738E-07      -0.35057282865056430E-07      -0.32552876327728221E-18       0.13115869112992628E-18       0.87429132563220576E-18       0.89545431361873019E-08      -0.23305058482310867E-09       0.43387046725689027E-08      -0.44031293075766118E-17       0.38416933042616101E-18      -0.43403802361071715E-18      -0.30807637835152917E-08       0.31812351896379643E-09       0.21980127053391319E-08      -0.12035505235456161E-16       0.39011313864101410E-17      -0.19294223581933769E-16       0.12026106487151859E-08      -0.29761638708661477E-09       0.31928178678783917E-09      -0.40288424940832274E-16       0.48080498453995617E-17      -0.10997662197806564E-15      -0.18046486448159224E-09       0.26176803459997937E-10      -0.60625519799568813E-10      -0.81242478546907230E-16       0.19026521210871188E-16      -0.55772853377903813E-15       0.48431245763807219E-10      -0.18261816449007161E-10       0.44212920634407863E-11       0.72343035858584686E-15      -0.14149001522570637E-15      -0.15195655492934145E-14      -0.60472510511432790E-11       0.42561180449084908E-11      -0.10340833621795078E-10
